nombre,precio_normal,precio_descuento,precio_por_unidad,unidad,descuentos,fecha,supermercado,url,id_link_producto,producto_nombre,fecha_extraccion,error_type,titulo
Harina De Trigo Leudante Blancaflor 1kg,2000.09,2000.09,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/harina_de_trigo_leudante_blancaflor_1kg2,3856,,,,
,,,,,,,,https://www.carrefour.com.ar/mortadela-mini-con-pimienta-300-grs-730188/p,3264,,,404,Carrefour - Las mejores ofertas en supermercados
Alcohol etilico Bulnez en botella 1000 cc.,5190,5190,5190,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/alcohol-etilico-bulnez-en-botella-1000-cc-740974/p,3413,,,,
Shampoo Tresemme Brillo Lamelar 500 Ml.,10799.0,6479.4,,,,,Dia,https://diaonline.supermercadosdia.com.ar/shampoo-tresemme-brillo-lamelar-500-ml-300040/p,2579,Shampoo Tresemme Brillo Lamelar 500 Ml.,2026-06-24 20:01:04,,
Te Taragui x 100 saquitos,3066.49,3066.49,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/te__taragui_x_100_saquitos,4243,,,,
"Suavizante Downy Brisa Intenso, Rinde 4L, Perfume Intenso de Larga Duración 1L",14819,9632.35,9632.35,1 L.,40% off tarjeta crdito crf | 40% off% cuenta digital | 35% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/suavizante-downy-brisa-intenso-rinde-4-l-perfume-intenso-de-larga-duracion-1-l-727933/p,3389,,,,
Galletitas Clasicas Sabor Coco Lincoln 153 Gr,2184.39,2184.39,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_clasicas_sabor_coco_lincoln_153_gr,3811,,,,
Leche Entera Las 3 Niñas Larga Vida 1 Lt.,2620.0,2620.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/leche-entera-las-3-ninas-larga-vida-1-lt-58463/p,2248,Leche Entera Las 3 Niñas Larga Vida 1 Lt.,2026-06-24 20:01:39,,
Huevo Blanco Grande 6 Ud.,2190.0,1590.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/huevo-blanco-grande-6-ud-31924/p,2283,Huevo Blanco Grande 6 Ud.,2026-06-24 20:01:44,,
Vinagre De Alcohol Dos Anclas 500 cm,1222.73,1222.73,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/vinagre_de_alcohol_dos_anclas_500_cm,3991,,,,
Leche En Polvo Entero Milkaut 800 Gr,11018.68,11018.68,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/leche_en_polvo_entero_milkaut_800_gr,3906,,,,
Jugo natural Biofrut naranja 1 l.,,,,,,,,https://www.carrefour.com.ar/jugo-natural-biofrut-naranja-1-l/p,3098,,,no_disponible,Carrefour
Pollo entero congelado x kg.,4100,4100,4100,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/pollo-entero-congelado-x-kg-699692/p,3248,,,,
Lechuga Mantecosa x Kg.,5490.0,5490.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/lechuga-mantecosa-x-kg-90143/p,2563,Lechuga Mantecosa x Kg.,2026-06-24 20:02:35,,
Tapa de Asado Envasado al Vacío x Kg.,20900.0,20900.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/tapa-de-asado-envasado-al-vacio-x-kg-279530/p,2513,Tapa de Asado Envasado al Vacío x Kg.,2026-06-24 20:02:39,,
Cerveza Lata Miller 473 Ml.,3485.0,2613.75,,,,,Dia,https://diaonline.supermercadosdia.com.ar/cerveza-lata-miller-473-ml-112542/p,2392,Cerveza Lata Miller 473 Ml.,2026-06-24 20:02:43,,
Carne Picada común Atmósfera Modificada 600 Gr.,8400.0,8400.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/carne-picada-comun-atmosfera-modificada-600-gr-225677/p,2523,Carne Picada común Atmósfera Modificada 600 Gr.,2026-06-24 20:02:47,,
Sal fina Bulnez en bolsa 500 g.,779,779,1558,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/sal-fina-bulnez-en-bolsa-500-g-737473/p,2974,,,,
Queso Rallado Milkaut 40 Gr,1479.54,1479.54,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_rallado_milkaut_40_gr,3929,,,,
"Agua Saborizada Aquarius Manzana 2,25 Lt.",3600.0,3600.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-manzana-2-25-lt-137081/p,2361,"Agua Saborizada Aquarius Manzana 2,25 Lt.",2026-06-24 20:03:10,,
Arvejas Secas La Campagnola 300 Gr.,1408.0,1408.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/arvejas-secas-la-campagnola-300-gr-46164/p,2316,Arvejas Secas La Campagnola 300 Gr.,2026-06-24 20:03:14,,
Carne Molida Especial Aguma aprox 1kg,14332.49,14332.49,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/carne_molida_especial_aguma_aprox_1kg,4264,,,,
Queso Cremoso Silvia Aprox 1 Kg,11927.56,11927.56,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_cremoso_silvia_aprox_1_kg,3920,,,,
Fideos tallarines Don Vicente en bolsa 500 g.,3245,3245,6490,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/fideos-tallarines-don-vicente-en-bolsa-500-g-729408/p,2865,,,,
Puré de Tomate Salsati 520 Gr.,1589.0,1589.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-salsati-520-gr-31444/p,2311,Puré de Tomate Salsati 520 Gr.,2026-06-24 20:03:48,,
Mayonesa Bc La Campagnola 250 Gr,1543.26,1543.26,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/mayonesa_bc_la_campagnola_250_gr,3986,,,,
Galletitas Chocolate Rumba Original 110 Gr,1644.44,1644.44,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_chocolate_rumba_original_110_gr,3794,,,,
Carne Picada de Nalga x 500 Gr.,13000.0,13000.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/carne-picada-de-nalga-x-500-gr-225674/p,2522,Carne Picada de Nalga x 500 Gr.,2026-06-24 20:04:11,,
Galletitas de avena Bulnez con chips 175 grs,,,,,,,,https://www.carrefour.com.ar/galletitas-de-avena-bulnez-con-chips-175-grs-758858/p,2784,,,no_disponible,Carrefour
"Agua Saborizada Aquarius Pomelo Rosado 2,25 Lt.",3600.0,3600.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-pomelo-rosado-2-25-lt-213899/p,2368,"Agua Saborizada Aquarius Pomelo Rosado 2,25 Lt.",2026-06-24 20:04:31,,
Galletitas pepas Carrefour Classic 900 grs,5290,4761,5290,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-pepas-carrefour-classic-900-grs-594327/p,2694,,,,
Caldo de Gallina Maggi 6 uni,1089,816.75,14328.95,1 K.,25% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/caldo-de-gallina-maggi-6-uni-694601/p,3015,,,,
Mermelada Durazno Arcor 454 Gr,3462.00,3462.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/mermelada_durazno_arcor_454_gr2,4033,,,,
Fideos Spaghetti Don Felipe 500gr,2883.57,2883.57,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/fideos_spaghetti_don_felipe_500gr2,3879,,,,
Jabon De Tocador Barra Palmolive Naturals Aloe Y Oliva 85 Gr.,849.0,849.0,,,2do al 70%,,Dia,https://diaonline.supermercadosdia.com.ar/jabon-de-tocador-barra-palmolive-naturals-aloe-y-oliva-85-gr-238458/p,2570,Jabon De Tocador Barra Palmolive Naturals Aloe Y Oliva 85 Gr.,2026-06-24 19:59:32,,
Zorro Deluxe Suavizante Oriental 900 ml,3429,3429,3810,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/zorro-deluxe-suavizante-oriental-900-ml-730460/p,3384,,,,
,,,,,,,,https://depotexpress.com.ar/productos/comestibles/cop-maniking-frit-s-piel-dp-350x/,3563,,,exception,"Message: timeout: Timed out receiving message from renderer: 6.465
  (Session info: chrome=149.0.7827.158)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c644449]
	chromedriver!(No symbol) [0x7ff63c644131]
	chromedriver!(No symbol) [0x7ff63c641e01]
	chromedriver!(No symbol) [0x7ff63c64273f]
	chromedriver!(No symbol) [0x7ff63c651e1a]
	chromedriver!(No symbol) [0x7ff63c668a77]
	chromedriver!(No symbol) [0x7ff63c67093a]
	chromedriver!(No symbol) [0x7ff63c642f01]
	chromedriver!(No symbol) [0x7ff63c6687a5]
	chromedriver!(No symbol) [0x7ff63c6ff71a]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Galletitas Duquesa 120gr,1452.04,1452.04,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_duquesa_120gr2,3798,,,,
CERV SALTA RUBIA LATA 473X,1494.31,1494.31,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/cerveza/cerv-salta-rubia-lata-473x/,3577,,,,
Queso cuartirolo Tremblay x kg.,12600,12600,12600,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/queso-cuartirolo-tremblay-x-kg/p,2916,,,,
Manteca extra calidad Ilolay sin sal 100 g.,2399,2399,23990,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/manteca-extra-calidad-ilolay-sin-sal-100-g-739073/p,2883,,,,
Desinfectante en aerosol Carrefour Expert original 340 ml,2790,2622.60,7713.53,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/desinfectante-en-aerosol-carrefour-expert-original-340-ml-501231/p,3401,,,,
Pure De Tomate De La Huerta Baggio 530 Gr,908.83,908.83,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/pure_de_tomate_de_la_huerta_baggio_530_gr,4008,,,,
,,,,,,,,https://www.carrefour.com.ar/galletitas-pepa-bulnez-en-bolsa-500-grs-753112/p,2782,,,404,Carrefour
Alimento seco para gato Gati pescado y salmón 8 kg,28231,28231,0,,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/alimento-seco-para-gato-gati-pescado-y-salmon-8-kg-719038/p,3423,,,,
Whisky Johnnie Walker Double Black x 750 Ml,77805.00,77805.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/whisky_johnnie_walker_double_black_x_750_ml,4169,,,,
Café La Virginia Suave Frasco x100 Gr,5702.27,5702.27,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cafe_la_virginia_suave_frasco_x100_gr,4183,,,,
Jugo multifruta Pura frutta tetra 1 lt.,5359,5359,5359,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/jugo-multifruta-pura-frutta-tetra-1-lt-719877/p,3093,,,,
Limpiador líquido desinfectante Procenex pisos original 5 l.,13719,13719,2743.80,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/limpiador-liquido-desinfectante-procenex-pisos-original-5-l-584289/p,3392,,,,
Mayonesa Natura 500 Ml.,3040.0,3040.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/mayonesa-natura-500-ml-5527/p,2300,Mayonesa Natura 500 Ml.,2026-06-24 20:02:19,,
LUAT TREGAR ENT 1X,1488.66,1488.66,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/desayuno/luat-tregar-ent-1x/,3474,,,,
ACGI COCINERO TRADIC GIR 900X,2450.00,2450.00,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/acgi-cocinero-tradic-gir-900x/,3471,,,,
Vino Tinto Norton Elegido Malbec 750 Ml.,5290.0,5290.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-norton-elegido-malbec-750-ml-215542/p,2425,Vino Tinto Norton Elegido Malbec 750 Ml.,2026-06-24 20:03:18,,
Alcohol Etilico Frau 500 Cm,2626.28,2626.28,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/alcohol_etilico_frau_500_cm,4393,,,,
Zapallo plomo x kg.,,,,,,,,https://www.carrefour.com.ar/zapallo-plomo-x-kg-735566/p,3294,,,no_disponible,Carrefour
Cacao Amargo en Polvo Procal X100 Gr Sin Tacc,6425.07,6425.07,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cacao_amargo_en_polvo_procal_x100_gr_sin_tacc,4196,,,,
Protector Diario Doncella Anatomicos Con Perfume 20 Unid.,1275.58,1275.58,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/protector_diario_doncella_anatomicos_con_perfume_20_unid,4350,,,,
"Agua Sin Gas Sabor Uva Aquarius 1,5 Lt.",2900.0,2900.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/agua-sin-gas-sabor-uva-aquarius-15-lt-119293/p,2370,"Agua Sin Gas Sabor Uva Aquarius 1,5 Lt.",2026-06-24 20:04:02,,
Mayonesa Heinz con jugo de limón 350 g.,2669,2669,7625.71,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mayonesa-heinz-con-jugo-de-limon-350-g-21980/p,2983,,,,
EDUL CHUKER STEVIA LIQ 200X,2820.69,2820.69,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/desayuno/edul-chuker-stevia-liq-200x/,3484,,,,
Alimento Para Cachorros Dogui 8 Kg.,21497.0,21497.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/alimento-para-cachorros-dogui-8-kg-307987/p,2648,Alimento Para Cachorros Dogui 8 Kg.,2026-06-24 20:04:47,,
Fideos tallarines N7 Terrabusi 500 g.,1190,1190,2380,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/fideos-tallarines-n7-terrabusi-500-g-729392/p,2867,,,,
GAS MIRINDA MZNA 2.25X,2221.40,2221.40,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-s-alcohol/gaseosas/gas-mirinda-mzna-2-25x/,3534,,,,
Galletitas de chocolate Macucas 85 g.,,,,,,,,https://www.carrefour.com.ar/galletitas-de-chocolate-macucas-85-g-744854/p,2682,,,no_disponible,Galletitas de chocolate Macucas 85 g. - Carrefour
Galletitas acarameladas Porteñitas x3 417 grs,3709,3709,8894.48,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-acarameladas-portenitas-x3-417-grs-760862/p,2707,,,,
Mandarina elegida x kg.,999,999,999,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mandarina-elegida-x-kg-735435/p,3276,,,,
LAVANDINA AYUDIN CLASICA 2X,2561.25,2561.25,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/ofertas/lava-ayudin-clasica-2x/,3733,,,,
Puré de tomate Salsati 520 g.,1269,929.00,1786.54,1 K.,26%,2026-06-24,Carrefour,https://www.carrefour.com.ar/pure-de-tomate-salsati-520-g/p,3020,,,,
Criollitas 499 Gr.,3252.0,3252.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/criollitas-499-gr-271278/p,2215,Criollitas 499 Gr.,2026-06-24 20:06:42,,
GAS MIRINDA NJA 3X,2742.38,2742.38,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-s-alcohol/gaseosas/gas-mirinda-nja-3x/,3536,,,,
Rollo de cocina Sussex clásico 50 paños 3 uni,2899,2899,19.33,1 Pano,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/rollo-de-cocina-sussex-clasico-50-panos-3-uni-719939/p,3405,,,,
Lentejas secas Bulnez 400 grs,,,,,,,,https://www.carrefour.com.ar/lentejas-secas-bulnez-400-grs-760491/p,3029,,,no_disponible,Lentejas secas Bulnez 400 grs - Carrefour
Galletitas Surtido Bagley x400 Gr,3802.75,3802.75,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_surtido_bagley_x400_gr,3826,,,,
Huevos frescos color Carrefour 6 u.,2390,2222.70,370.45,1 U.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/huevos-frescos-color-carrefour-6-u/p,2959,,,,
SIERRA PADRES POMELO 2.25X,754.01,754.01,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-s-alcohol/aguas/agus-s-padres-pom-2-25x/,3546,,,,
Yogur Bebible Entero De Vainilla Gran Compra 900 G,1798.81,1798.81,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yogur_bebible_entero_de_vainilla_gran_compra_900_g,3941,,,,
Leche Entera Tregar Larga Vida 1 Lt.,2409.0,2409.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/leche-entera-tregar-larga-vida-1-lt-275781/p,2251,Leche Entera Tregar Larga Vida 1 Lt.,2026-06-24 20:08:35,,
Caldo De Verdura Maggi X 12 Ud.,1884.0,1884.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/caldo-de-verdura-maggi-x-12-ud-164877/p,2307,Caldo De Verdura Maggi X 12 Ud.,2026-06-24 20:08:39,,
VINF FCA LAS MORAS MALBEC 750X,4035.44,4035.44,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vinf-fca-las-moras-malbec-750x/,3620,,,,
Vino Malbec Organico Argento Estate Bottled 750 Ml.,8050.0,8050.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-organico-argento-estate-bottled-750-ml-296626/p,2416,Vino Malbec Organico Argento Estate Bottled 750 Ml.,2026-06-24 20:09:09,,
"Gaseosa lima limón Carrefour light 2,25 lts",1790,1575.20,700.09,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/gaseosa-lima-limon-carrefour-light-225-lts-601588/p,3083,,,,
Pera x Kg.,2990.0,2990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/pera-x-kg-90113/p,2555,Pera x Kg.,2026-06-24 20:01:34,,
Yogur bebible entero de frutilla Gran Compra 900 g.,2345,2345,2605.56,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/yogur-bebible-entero-de-frutilla-gran-compra-900-g-746403/p,2935,,,,
Vino tinto Malbec Alma Mora 750 ml,7809,7809,10412,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-alma-mora-750-cc/p,3158,,,,
Filet de Merluza Dia 500 Gr.,14990.0,10990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/filet-de-merluza-dia-500-gr-276010/p,2530,Filet de Merluza Dia 500 Gr.,2026-06-24 20:02:09,,
Gaseosa Secco Cola 3 Lt,2578.12,2191.40,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/gaseosa_secco_cola_3_lt,4069,,,,
GIN TANQUERAY DRY 750X,27125.89,27125.89,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/blancas-y-licores/gin-tanqueray-dry-750x/,3651,,,,
Leche en Polvo Entera Ilolay 400 Gr,5649.72,5649.72,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/leche_en_polvo_entera_ilolay_400_gr,3902,,,,
Desodorante En Barra Aqua Citrus Axe 58 Gr.,8250.0,8250.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/desodorante-en-barra-aqua-citrus-axe-58-gr-311397/p,2589,Desodorante En Barra Aqua Citrus Axe 58 Gr.,2026-06-24 20:03:04,,
Café instantáneo La Virginia especial clásico 170 g.,8339,8339,49052.94,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/cafe-instantaneo-la-virginia-especial-clasico-170-g/p,3206,,,,
Vino tinto Malbec Tierra de Fuego 750 ml,,,,,,,,https://www.carrefour.com.ar/vino-tinto-malbec-tierra-del-fuego-750-cc/p,3169,,,no_disponible,Vino tinto Malbec Tierra de Fuego 750 ml - Carrefour
Dulce de Leche Clásico Ilolay 400 Gr.,3840.0,2880.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/dulce-de-leche-clasico-ilolay-400-gr-299471/p,2280,Dulce de Leche Clásico Ilolay 400 Gr.,2026-06-24 20:03:40,,
,,,,,,,,https://www.carrefour.com.ar/carne-picada-novillo-x-kg-678596/p,3242,,,404,Carrefour - Las mejores ofertas en supermercados
Galletitas dulces Carrefour Classic con chips de chocolate 119 grs,1090,991.90,8335.29,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-dulces-carrefour-classicl-con-chips-de-chocolate-119-grs-754014/p,2730,,,,
Jamon Cocido Welschen X250g Envasado al vacio,2520.33,2520.33,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/jamon_cocido_welschen_x250g_envasado_al_vacio,4281,,,,
Shampoo Suave Brillo/Ceramidas 930 Ml,4410.23,4410.23,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/shampoo_suave_brilloceramidas_930_ml,4313,,,,
DETC CIF BIOACTIVE LIMON 500X,1440.33,1440.33,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/limpieza/detc-cif-bioactive-limon-500x/,3728,,,,
Queso crema Ilolay clásico 290 grs,3640,3640,12551.72,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/queso-crema-ilolay-clasico-290-grs-761471/p,2914,,,,
Tampones Ob Siempre Libre Medio X 8 Ud.,4130.0,4130.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/tampones-ob-siempre-libre-medio-x-8-ud-279059/p,2607,Tampones Ob Siempre Libre Medio X 8 Ud.,2026-06-24 20:04:53,,
Mani Salado Sin Piel King 30 Gr,348.48,348.48,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/mani_salado_sin_piel_king_30_gr,4110,,,,
Gaseosa Sprite Lima Limón 2.25 Lt,4312.50,4312.50,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/gaseosa_sprite_lima_limon_225_lt,4064,,,,
Crema Dental Odol Doble Accion 180 Gr,5789.34,5789.34,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/crema_dental_odol_doble_accion_180_gr,4336,,,,
Arroz largo fino Gallo 00000 en bolsa 1 kg,2399,2399,2399,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/arroz-largo-fino-gallo-00000-en-bolsa-1-kg-718789/p,2851,,,,
Manteca Milkaut con vitamina D pan 100 grs,2639,2639,26390,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/manteca-milkaut-con-vitamin-d-pan-100-grs-749972/p,2884,,,,
Cebolla el kg a,1680.01,1680.01,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cebolla_el_kg_a,4292,,,,
Queso Rallado La Serenisima 130 Gr,6238.34,6238.34,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_rallado_la_serenisima_130_gr,3932,,,,
"Queso Cremoso Fraccionado La Paulina 1,100 g Aprox",13870.46,13870.46,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_cremoso_fraccionado_la_paulina_1100_g_aprox,3919,,,,
Lomito de atún al natural La Campagnola 170 grs,5809,5809,34170.59,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/lomito-de-atun-al-natural-la-campagnola-170-grs-699550/p,3254,,,,
Mani frito salado Maní King dp 350 g.,4279,4279,12225.71,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mani-frito-salado-mani-king-dp-350-g-723562/p,3136,,,,
Yerba Mate Compuesta Verdeflor Con Cedron x 500 Gr,2425.14,2425.14,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yerba_mate_compuesta_verdeflor_con_cedron_x_500_gr,4207,,,,
TE LA VIRG MANZ C/ANIS 25X,1702.99,1702.99,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/desayuno/te-la-virg-manz-c-anis-25x/,3680,,,,
Yerba Mate Dia con Palo 500 Gr.,1676.0,1676.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/yerba-mate-dia-con-palo-500-gr-274841/p,2486,Yerba Mate Dia con Palo 500 Gr.,2026-06-24 20:07:06,,
Baggio Pronto Durazno x1lts.,2279.82,1937.85,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/baggio_pronto_durazno_x1lts,4082,,,,
Jabon Liquido Ariel Limpieza Profunda Doy Pack x800 Ml,5324.51,5324.51,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/jabon_liquido_ariel_limpieza_profunda_doy_pack_x800_ml,4368,,,,
Zapallo Brasilero CHICO (hasta 2 kg aprox),1944.01,1944.01,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/zapallo_brasilero_chico_hasta_2_kg_aprox,4300,,,,
